logM_cut,logM1,sigma,alpha,kappa,alpha_c,alpha_s,log10_f_ic
11.9254830564,13.2678119138,0.4872073468,1.0828817377,2.3179216940,1.0897439482,1.1208379301,-1.8369056112
13.2884219222,15.7046920420,0.6151544227,0.5968277380,2.4187546533,1.3526933547,0.7969700967,-0.8853371879
13.4091316361,13.0697769804,0.5485971999,1.7119110297,2.4096603445,1.5900329749,0.4514392345,-1.9250015943
12.6990479492,14.7438057326,2.4986063936,1.4650316447,2.2948918403,0.8156482972,1.1418380758,-1.9371892742
11.4903719172,14.1158399776,2.0989620120,0.4587165036,0.3733119588,1.0192678372,1.9787710831,-0.8005942531
13.0830207163,14.4469902037,1.2117008344,0.6855115255,2.4316280813,0.9383945181,1.3056164226,-2.0594160027
13.4300878694,13.5716690706,0.4964281884,1.3969060735,2.2549440640,0.7713526595,1.8287742806,-1.1333802136
13.0380897135,15.7568854088,1.1978158707,0.3572386672,0.5926262654,0.9456288396,0.9651543438,-1.8301067684
12.6302510393,15.0296399253,0.5447612457,1.4288005441,1.5788591005,0.3866140405,0.4510975256,-1.4434416236
12.0257678447,14.9168650930,1.0446011405,1.3074143098,0.3034720715,0.6437318476,1.9158364596,-2.0815993474
12.4407800633,15.4697707540,1.6734695725,0.7942558829,0.7949497842,0.7274816558,1.9774964981,-1.1753745644
12.1736796708,12.5601440076,0.6327351633,0.8058202379,1.5422751471,0.0244370079,1.9867773426,-1.5405708145
12.6006801558,12.1466223758,0.3713764051,0.5353531899,1.0577559986,1.7958517538,0.0687592180,-1.3729151262
12.9760324781,14.3001456241,2.2064068332,0.5038488054,0.9029815895,1.8294571951,0.1352309216,-1.0710974563
11.3398886668,15.9051629252,1.2838024886,1.2846073049,0.7147944885,0.7656895881,1.9491841057,-1.5669614007
13.9035537997,15.5319473993,0.0008216077,1.3341158215,0.7122938175,1.7448054337,1.4023093162,-1.0036489180
11.5016114973,13.4513869709,2.7065702749,0.5790703901,0.3716871728,0.6877040743,1.2460418485,-0.7613840197
13.1770812457,15.2560879023,1.5618799280,0.3890499662,2.6297731245,0.2267026892,1.6612943335,-0.7849552714
12.3573144972,12.1896246440,2.9345667321,1.7719239141,2.8711660424,0.2589620616,1.4021621205,-1.1219007137
13.2791020585,14.4914787966,0.0628853106,0.5925847819,0.8904643026,1.9422328516,0.2074143472,-2.0440698136
12.7192201619,14.8159149053,2.4765115573,0.9379404378,2.5845620602,1.6919229905,0.1765975866,-0.8110832183
12.3170879287,12.5491930856,2.0330159784,1.7945308271,1.8245054513,1.7014895782,0.7076127939,-1.2288936803
12.7612024996,15.9343819589,0.9408259747,0.4202221326,1.5856762678,1.9815074299,0.9958171081,-1.2197822795
13.9917860460,15.6818397013,2.7852967000,1.7231282979,2.8381512512,0.3878425905,0.1874490005,-1.5212170009
13.9177902927,15.3353396308,2.7723888776,1.2323333514,2.3657634779,1.6277155782,0.2203163348,-1.5789312815
11.7821180336,15.0725446919,2.2601439415,1.4374747660,1.5794595445,0.7915006133,1.4821933380,-0.9681572628
11.8321668126,12.4254946646,2.9336059516,1.0781899225,2.9487280211,0.6622206419,0.6991845430,-2.0757688246
13.0301148505,14.2118118473,2.7364127602,0.7611636668,0.4876671924,0.3186812562,1.0817959688,-0.6784877677
12.3379431429,12.8238840570,0.9445901027,1.5035725872,1.6410429144,0.8310539794,1.4046682395,-1.6556966657
11.9815809166,14.1346207280,2.8058982192,1.8041981591,2.7962270494,0.5850291855,1.2044540927,-0.9224683247
12.0926976144,14.6204763710,1.4641049885,0.3461263372,1.4881482237,0.3569564786,0.2500973756,-1.3149311376
12.5063340107,13.9494920015,0.7052890112,0.6777169307,0.4406599471,0.2387948253,0.6220191848,-1.8360733659
12.3261652347,12.3216003354,2.0927984142,1.9959982896,1.7418322548,1.6291972831,0.4287353935,-0.9739341284
11.9024430512,14.1519254792,0.0541318465,1.7869868347,1.0620080477,0.6898844564,1.2763281037,-1.7229360190
13.3660776631,12.3046347764,1.9278814068,0.8195501752,2.6234116055,1.4840009987,1.0641127109,-1.9203248998
13.3431325346,14.8169466002,0.5498697113,0.9921652024,1.6940641942,1.7608764472,1.1321170006,-1.9149353129
13.4017991018,15.6417436779,0.0384899885,1.6623451150,2.4976594451,0.6726006078,0.2001426329,-2.0987006750
12.8430572618,14.8618183492,1.7821109510,0.9146181556,1.3242866212,0.2382836050,1.9947828047,-1.9578483377
13.6798796126,14.8758749011,1.7786088686,1.3332223445,1.3795222994,0.4803090600,0.6116142171,-0.6218134868
13.9568479229,13.0508755781,1.0128075973,1.2914051444,2.0082673054,0.8431133682,1.1566941347,-1.8544811899
13.3558535740,13.8334501357,0.5354725210,0.8234215293,2.8540748872,0.7124077259,1.9406610632,-0.8972515642
11.6647361127,14.7365921857,1.0783676971,1.9951609370,0.6554632168,0.2037632826,0.1205435633,-0.8834059343
13.5513189238,15.6864061440,0.3561469495,1.9998176430,0.4185158130,1.8474438139,1.7962772139,-1.2027498447
12.7680316622,15.3611432822,1.2268902280,0.8262313424,2.4574383257,1.2652957358,1.1310709155,-1.9286226771
13.2487914032,14.4834162370,2.6059463330,0.8830547494,2.4589979987,0.7009280072,1.9333627843,-0.7058222103
13.6223860736,12.3357213754,2.7682747488,1.5479193913,1.3117206233,1.2337315697,1.3348370758,-1.8379069008
11.3878461555,13.2759084932,0.5588813175,0.9292479005,0.3730694830,0.6991205673,1.7702468469,-1.1652256554
12.0535163153,13.2884938505,1.5667758455,1.0851955395,2.0560426209,1.5432554858,0.9181996676,-1.3829664954
12.8474714500,13.0734900476,0.6952553814,0.8862161004,1.8002228533,0.9432187789,1.3063259409,-1.6951715156
12.0172117282,12.8168328302,0.1714092961,1.1783449630,1.3022869676,0.9873331946,1.3722410344,-1.0015890710
13.4611710012,12.4718035934,1.5512611902,0.5542451198,0.4068632671,1.5605145202,1.8588221231,-0.6029912951
13.7217596331,15.5930353431,0.4188421295,0.9915355190,1.6030642940,1.7925350544,1.1623060240,-1.2528476829
13.0533651530,12.0847386777,1.9738933486,1.8853452185,1.1554172803,1.4315024437,0.6957663708,-1.5243519947
12.6486471752,13.8587689773,2.4519738997,0.5738024863,2.8553684380,1.7998891560,0.9411542254,-1.8584525684
12.9154974704,15.5970268836,1.8002874208,1.5809268408,2.1439388107,1.4561877760,0.6977537913,-1.3491623709
12.2361850634,12.0784810228,0.9413022586,0.9640959000,2.0159777399,1.8898530374,1.1585655196,-0.9390224760
12.3590771112,15.9675776694,2.2160648301,1.7153123108,1.6638037362,1.0417154694,1.3891752948,-0.9189362750
13.0872148767,14.2117289910,1.8532647184,0.4991543431,2.9877677897,1.0883222877,0.9745120655,-0.9260198300
12.9879594666,15.8930548096,2.3222659052,1.2301346598,2.5733025236,0.4484956369,0.7545772095,-0.6213915332
12.3297149725,14.0629662672,1.1551286016,1.8147298385,0.8919514954,1.4820137590,1.8715766683,-1.1917131552
13.5049569818,12.2249604641,0.2487932008,1.6045223047,1.8119467123,1.7705504907,0.8446176306,-1.9902360568
13.0157092314,12.9256838956,0.8634736138,1.8593202142,2.3956794016,1.0610713409,0.6985420825,-2.0396907830
12.8840242706,15.6336385970,0.0793864359,1.3716851241,2.1866933936,1.9475521322,0.9720963519,-1.8935951975
11.5895187948,13.0648115049,0.5702603294,1.9176289410,2.2339463219,0.9631823580,1.8583652548,-0.7782861876
11.9448865673,15.0935938304,0.7177861228,1.6033373426,2.2582929028,0.0506609532,0.2522192587,-1.8444677969
12.8172937023,12.9695698240,2.7576478487,1.7937972395,1.5666204042,0.2608166746,0.9951145245,-0.9623584526
12.2425186600,13.1020086691,2.3845651638,1.7552322662,1.9917713225,0.1697565963,1.8573889667,-1.2684959892
11.2734442925,13.7467841420,2.7974210777,1.6955504533,1.5432279378,0.8385972478,1.3989049082,-1.0206233409
12.8918029081,12.3581059690,0.4768790335,1.6053040826,2.8856092309,1.9096392510,0.3385273176,-1.2156667162
11.3648045621,14.2992095625,0.5404486383,0.9620549187,2.2355786811,1.5335000263,0.2189340419,-1.4950846152
13.6470315667,12.0476413341,0.8195422755,1.2185067589,2.3426507021,1.9013224040,1.9572618623,-1.6725046671
12.2403111143,15.7262354862,1.2550165137,1.7303537921,2.1997722881,0.2563540297,0.8546275207,-1.6308036116
12.2096796252,13.0078495317,2.0565622481,0.8251345314,2.6469057360,0.5495131337,0.9427914744,-1.2190193790
11.3033496008,13.8221860212,1.5639865583,1.9037476366,1.8316722050,1.6788568047,0.9227165236,-1.8018699623
11.6624181186,14.9765183373,0.9833463382,1.3467263831,2.8414970244,1.9565218551,1.9654505713,-2.0965159410
12.3203403741,15.0233669249,0.0903082181,1.4885499532,1.7355778981,1.9085880872,1.4026463463,-1.0538509845
11.8260641747,15.0524701756,0.4298795584,1.1057705751,0.9277300152,1.0491190976,1.7774401355,-1.1077010223
12.8544972296,13.4702448896,2.5542872445,1.7095392063,1.5324034816,0.6453095203,0.9894886519,-1.3733165721
13.9744994960,15.8894201497,2.0666673759,1.7301471697,1.0970395081,0.8778026043,1.7146415063,-1.6662503771
13.5692215685,14.0987296628,0.8921353659,1.0870681429,1.3775935073,1.9858339486,0.1233454270,-0.6110908620
13.5510649244,14.7410269423,2.1651272007,0.4930065788,1.0120475906,1.3711916046,0.6039808045,-0.8647959795
11.5039828880,15.0772458226,1.4964264097,1.9140910972,1.9870643216,0.1346794785,1.0921559385,-1.8110219508
11.8463567147,13.7318363715,2.6397489226,0.9085946505,2.7532131561,1.3439860021,1.1455094647,-1.9750108600
11.8285787677,12.2550752626,2.7821265630,1.7205473921,1.4651397707,1.6262891385,1.7504313946,-1.7426652165
13.1048856525,14.3432509409,1.8161474954,0.7550757662,2.8116787845,1.0255924549,1.5138147644,-1.0955827725
13.8771180357,15.9059564690,1.0827204765,0.8656104857,2.6409021669,0.5294229055,0.4348375957,-1.4647762333
13.2814805666,15.2373342041,0.1005575277,0.3211589870,0.9473581726,1.2901243361,0.5197216691,-1.2944701438
12.9625239285,14.6753154184,2.2138433367,0.9931644988,2.4958635131,1.2722648314,1.3371354824,-0.6113798286
13.4645414199,14.7540984210,1.5163420834,1.8365492248,1.2638475432,1.3982266834,1.3923872640,-1.0038878779
12.0644909073,13.0426493240,2.0895596598,1.9464712256,2.9406901229,0.0611100511,1.8817806786,-1.8411664438
12.1901986685,15.6151332402,2.7130222726,1.9382548299,2.6787340141,1.6528150584,1.1853337575,-1.5689324757
11.9972263896,14.8440785908,0.6529644348,1.3879269513,0.9290298422,1.5629320592,0.4999215388,-0.9717075730
12.5714636628,15.9551659093,0.7818826310,1.0495993565,2.9452047355,1.1063525107,0.2054956623,-0.8574080109
12.2751170859,12.3522499646,0.4300971073,0.3007738782,1.5481696185,0.6227722230,1.1206613562,-1.1364922708
13.3302778689,13.6984130518,1.0191869461,1.9554170134,1.0300825474,0.6660832983,1.0715275694,-1.6034823074
11.2017424158,14.1085365799,2.6619603345,0.7035810556,1.1762725204,1.6422123626,1.2696271888,-1.0158887389
13.4979682079,12.6851901632,2.9416971042,0.3982367348,2.1258273907,1.5808367853,0.7228953027,-1.2387493541
13.7185167427,15.9403900552,2.0931861385,0.5129484775,2.5767089180,1.7466745192,0.1189799591,-0.6865649416
13.0601906077,12.2348689757,0.3764141532,1.8620468471,2.8866731146,1.6321705314,0.8022544452,-1.3533271775
12.0285438010,14.9024864319,0.5381459096,0.7385136528,2.9480026689,0.0054441825,1.5139077299,-0.6783986846
11.9403473603,13.5317034610,1.9820676974,0.7696911294,2.7081459549,1.0558857539,1.8660646225,-1.1784234386
11.2187889657,13.2007472988,2.0442624294,0.7802779678,2.7266994959,1.1508682816,1.8344867741,-1.8490826592
13.1842716242,15.4948001539,2.1011158092,1.4716998598,1.3800580803,1.2872539815,0.3531733650,-1.6442770909
13.5467871819,12.4343759842,2.5081895115,1.7278758872,2.3291777882,0.0738217899,1.6883726161,-0.8017523233
13.4461639507,14.6454905651,2.7998842591,0.4245132789,2.6496772007,0.0231756033,1.7486151436,-1.9973364721
13.0889476711,14.4968676350,1.6638771085,1.8267097248,1.8366817572,1.8977408439,0.0856139612,-1.1154073331
11.4619685754,15.2521140319,0.8493248112,1.2486943487,2.8876954990,1.0720860622,1.5063549517,-0.7263932972
11.5087269703,12.8564259079,0.2172990637,0.3087977231,1.5000296051,1.8270031672,0.8528123830,-1.3444786294
13.5229664113,14.2946039059,1.8255241632,1.8914622424,2.5790821705,0.9853438782,1.9845222973,-0.9440735089
13.1296248182,15.4910090360,2.7373435489,1.6744169024,1.3719038639,0.6661044691,0.4879275870,-1.7316467857
11.8505455672,14.2916353470,1.3217377963,1.5598303912,2.4682425262,0.1862229463,0.1167630678,-0.6462439521
12.5564983173,15.4009855455,2.4147860949,1.1256761637,0.9297609721,0.4181028668,1.3457115873,-1.7427340052
11.6327259080,15.6210103865,0.9909682555,1.7037846450,1.6290175866,1.6251522691,1.7614712780,-0.8368747603
12.2758379159,13.6887737642,1.7900828559,0.8150365145,2.4299409798,0.5969106177,1.1733932193,-1.0572660316
13.5831729758,13.5540375321,0.9613508562,1.4131241105,0.5699426038,0.9528812532,1.0526330014,-1.0360794037
13.7802346731,15.3599141733,1.5146040457,1.0348875309,2.3957929786,0.0695219496,0.4970012570,-1.1739489751
12.3574901812,13.8284845540,1.3965240863,0.9361102845,0.6819499019,1.8559357572,1.0517108546,-1.3230750298
13.9646380527,14.4207258872,0.3649945495,0.4286891714,2.8130501889,0.0478902505,0.8913479581,-1.7994871598
11.8940186492,13.2300519840,1.4930916377,0.8264070798,1.0633250276,0.9385505405,1.9201658399,-1.4621163057
13.9263006294,14.9075759726,0.2450098134,1.7059051286,2.6302855079,0.9049313621,0.5879857542,-0.6398715798
12.8117345866,15.7295515626,1.0569426990,0.6353942069,2.1812352674,0.0442245913,1.4717734395,-1.7684675489
13.0725757888,12.6566638726,2.1094729781,1.8943108480,1.1840989825,1.3316810874,1.8797424522,-0.8123790240
11.4845789046,13.8473335545,2.4626108491,1.0900979045,0.3250225341,1.9868708329,0.9300434709,-0.9644247832
11.4138905801,15.6076033360,2.6449741578,1.2302233284,1.8022759872,0.8355949828,0.4909471163,-1.9462144663
12.0206945229,12.9142886923,2.5247029867,1.1358473795,1.8007226391,1.6514020849,1.7692785596,-0.8780398417
13.5309510132,14.2773789220,2.9049695188,1.8995672981,2.5912796305,1.6614150197,0.8271352216,-1.4308937050
12.0892985366,15.9246066147,1.0083883293,0.3423955565,2.7917168974,1.8644930900,0.6465270533,-1.9787395307
12.9714845958,15.7496841115,1.8757269081,1.2925203706,2.3694272800,0.3632036370,1.1697453141,-0.8785771320
12.2130361920,14.4805055786,0.5299778951,1.1290266555,2.8406809578,1.7868537388,0.8837376832,-0.8558612187
12.9549421639,13.5686798774,1.4980886543,1.2447671046,2.9272871404,1.8803170805,0.3329172575,-1.8192186432
12.0856815102,13.8092360757,2.3137003099,1.7626876646,0.7893139460,0.3351381627,0.4029418265,-0.8073038643
12.5536096006,12.0408998033,1.3499360310,1.8840679499,1.5356292797,0.9882207018,1.9563636895,-1.4760367758
13.9718286992,14.4295546754,2.9404735679,0.5392265174,1.8229272074,1.6380600643,1.0264022737,-0.9477242608
13.9559983852,12.6019142121,1.4842700549,1.3322977226,1.4466282955,0.9302902787,0.9373629457,-1.5710199358
12.8678294582,15.0001154573,0.4429223821,0.3054864847,2.1047852350,1.4277569339,0.2583515208,-1.8103348002
13.0185309806,13.8854756429,1.3314669113,1.5183461373,1.6392788277,0.5879702112,0.8453544920,-0.8384577879
12.9149191498,13.0611667538,1.9292329605,1.2233186743,2.3691515917,1.5858895124,1.3111203416,-1.5813868911
13.8313280835,12.8798306925,2.3931863709,1.8491987985,0.7141435450,1.7564614613,1.0699611715,-1.6941110044
13.1693224480,12.7973900356,0.1418710509,1.7168438111,1.6184906546,1.5517188889,1.5542484978,-0.7752099434
12.8956018854,13.1428973416,0.0814608325,0.5691688662,1.9056340541,1.0282182113,0.5973431647,-0.6551945148
13.1167434058,13.6468785050,2.4558328968,1.8101720650,1.7694656250,1.9847457615,1.9767230296,-1.2417559404
13.3459863155,14.1323745860,2.9704163239,0.7168923824,2.5947403440,1.3431498758,1.4056774319,-2.0408416686
13.7876184233,15.9126278124,2.3472731413,1.4523363216,2.8053217798,0.7922397451,0.7946404612,-0.7476266761
11.5295048353,13.6877831764,1.2160887235,1.9708893913,1.2479501626,0.6030180206,0.1821531517,-1.2910683999
11.7062429511,15.8379262067,0.9458810589,0.4072293038,1.5655223721,1.5562156576,1.7118583912,-1.2252109017
13.3610095444,15.4940885430,1.2707984572,0.3559735087,2.2141410566,1.4739677922,0.9319378900,-1.9928614637
13.2598834994,14.3955107376,0.6013315006,0.6382348606,0.7184092817,1.3937353565,0.8880632781,-1.1094009422
12.9289629400,15.2968787737,1.8265074570,1.1920620932,1.6891002133,0.5631335587,0.3717958709,-1.7815996144
13.5953436428,14.5474872790,0.8686011562,0.3273435354,0.6612697641,1.5919768213,1.1714911628,-0.9605046899
11.6363365624,12.0828215772,1.3751154613,1.6665963834,2.4930861725,0.0930080578,0.5193148853,-1.4892781177
12.3436945273,13.5562138566,1.3119370999,0.3332967720,2.1843339653,1.0210863757,1.9515810082,-1.0233167502
11.8518474123,14.0324644620,1.2415014408,1.6681228999,2.3415262279,0.5960044751,0.6607583860,-1.0809982709
13.3782907124,12.0565798841,1.7189779000,1.6170938581,2.9456961317,1.6854388627,0.4065200919,-1.7624100126
13.6444939377,12.7115188623,1.5009693227,1.4120653646,1.8558948223,0.6690698436,1.7017711246,-2.0713140857
13.2917168251,12.5836177307,0.0621352372,0.9223214258,0.4906555786,0.2175464778,1.6178488271,-1.9153119386
13.5978662466,15.4285785322,1.2572809067,1.8337558514,1.9784079173,0.2259056734,1.1333600699,-0.7883277227
12.4150495022,12.1904903865,2.5818190348,0.9534850087,1.3018525727,0.7303593042,0.5560585778,-1.4723697534
13.4009763633,14.1130480780,2.0855332759,0.9170221038,2.5001358504,1.5982457411,1.7868870939,-0.7992887297
12.7310428136,13.2853598720,0.9471544756,1.9864642668,2.5241235049,0.0086876368,0.6046240689,-1.6748922441
12.0829243010,14.0533960747,0.8328398965,0.8838828568,1.0615447892,1.9582774749,0.9435886065,-0.9688715313
13.2730094919,15.0862341802,0.8629798225,0.5850441913,2.3561546434,1.3406184613,0.4661556749,-1.3500855520
12.0320810374,14.9020089166,2.8153543367,1.3013326861,1.2049522982,0.7050605191,0.1055315231,-2.0032914574
11.9406978222,13.2970839136,2.4191953369,1.1440937776,2.0952119956,0.1646480096,1.7327468445,-1.0301119626
13.8059141395,12.4866257374,0.9599197293,1.7385684804,0.4816198288,1.5977309450,1.0555966984,-1.4978442577
12.0096301141,13.9526485610,0.9400810864,0.4574906377,2.5450538325,1.5069254219,1.8154190413,-1.5390137825
11.2264906284,15.0003992879,0.1799902746,1.7974534323,1.0642093444,0.0405711115,1.5742993691,-2.0897820060
11.7094154364,13.0497461383,2.6568579300,1.6599222968,0.4036441888,0.0311143599,1.7129623356,-0.6137850203
11.4706989653,13.5556823289,2.5012396576,1.4385762653,1.9299033850,1.5431425747,1.9331104531,-1.8225580039
13.0564122107,14.0521327737,1.3052273347,1.8549775073,0.9091598270,0.4069842247,1.5812220456,-1.5778316547
12.4601838386,12.3016001314,0.2400752663,0.6430407002,0.5373696003,0.0756589685,1.5480203704,-0.8140505351
12.2034224704,14.6169199780,2.1528028660,0.3375188198,1.8160112826,0.4505785279,0.0707957308,-0.7241835314
12.9452675395,12.5768799482,2.9016268919,0.6972018594,2.4343518296,1.2164353848,1.8952543929,-1.1469934980
13.0919608372,14.3023540620,2.9214892381,0.5670162795,1.3838389004,0.0729596120,0.1078369134,-2.0481284577
13.9839454974,13.8394282210,2.0104455594,0.5426369040,2.5355415372,0.1670210273,0.6329770460,-0.7605043479
13.3955731129,12.0840908186,1.8271614134,1.9258579200,2.6377701985,1.6927008471,1.9136699344,-0.8793707530
12.3339112322,14.8765840062,2.0256948027,1.3796887491,2.2724422759,1.2128820904,1.3444442331,-1.8665067438
13.9402956336,14.6052485519,1.4264573338,0.3405504789,0.7806471094,1.3447955734,0.1661220243,-1.6779313050
